person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
30,68000,2.0,11.0,1.0,1.0,6000,10.59,0,0.09,0.0,7
26,36000,0.0,,3.0,0.0,5400,8.9,0,0.15,0.0,2
29,118374,2.0,13.0,3.0,2.0,3500,13.49,0,0.03,1.0,6
27,90000,0.0,11.0,4.0,1.0,16000,8.88,0,0.18,0.0,9
28,28089,0.0,0.0,0.0,2.0,5500,12.22,0,0.2,1.0,5
29,84500,2.0,3.0,0.0,0.0,35000,8.9,0,0.41,0.0,6
28,96000,2.0,5.0,4.0,3.0,11250,17.58,0,0.12,0.0,5
36,70000,2.0,11.0,0.0,2.0,25000,12.84,0,0.36,1.0,16
27,70000,2.0,7.0,3.0,3.0,8000,16.0,0,0.11,0.0,10
25,50000,2.0,9.0,1.0,0.0,6400,8.32,0,0.13,0.0,3
24,60140,0.0,2.0,5.0,0.0,7000,8.59,0,0.12,0.0,4
34,42000,0.0,17.0,3.0,1.0,5000,,0,0.12,0.0,5
47,79500,2.0,0.0,1.0,0.0,16000,7.51,0,0.2,0.0,13
46,82000,0.0,2.0,1.0,1.0,16000,10.99,0,0.2,0.0,16
25,72400,2.0,9.0,3.0,4.0,8000,17.39,0,0.11,0.0,3
27,90000,2.0,5.0,3.0,3.0,20500,14.96,0,0.23,1.0,8
29,125000,2.0,0.0,4.0,2.0,10000,14.35,0,0.08,1.0,9
25,57000,0.0,1.0,0.0,1.0,9500,12.53,0,0.17,0.0,2
33,35000,0.0,12.0,2.0,0.0,10550,,0,0.3,0.0,10
24,47211,1.0,8.0,3.0,1.0,10000,11.83,0,0.21,0.0,3
28,90000,2.0,12.0,4.0,2.0,5000,14.79,0,0.06,1.0,8
40,164000,0.0,11.0,5.0,0.0,8000,,0,0.05,0.0,17
25,40000,0.0,9.0,2.0,3.0,5600,14.61,0,0.14,1.0,4
24,28800,2.0,6.0,5.0,0.0,6075,8.49,0,0.21,0.0,2
25,40000,0.0,0.0,5.0,1.0,5000,11.36,0,0.13,0.0,4
27,150000,2.0,4.0,0.0,2.0,20000,12.84,0,0.13,1.0,6
22,61000,0.0,2.0,3.0,0.0,5000,7.66,0,0.08,0.0,3
29,46296,0.0,14.0,1.0,3.0,8800,14.42,0,0.19,0.0,7
28,53000,0.0,11.0,4.0,2.0,5500,11.03,0,0.1,0.0,9
22,36000,0.0,0.0,0.0,2.0,6500,,0,0.18,0.0,3
28,35000,1.0,6.0,3.0,2.0,5000,14.27,0,0.14,1.0,10
32,140000,2.0,14.0,4.0,0.0,12000,,0,0.09,0.0,8
25,44975,0.0,2.0,2.0,0.0,11000,6.99,0,0.24,0.0,4
29,68000,2.0,13.0,1.0,0.0,10000,7.74,0,0.15,0.0,7
34,41300,0.0,18.0,1.0,2.0,10000,13.48,0,0.24,1.0,6
28,40000,0.0,3.0,2.0,1.0,8000,10.95,0,0.2,0.0,6
28,100000,2.0,13.0,3.0,0.0,13000,8.59,0,0.13,0.0,5
22,100000,2.0,7.0,0.0,0.0,6000,8.49,0,0.06,0.0,2
26,35880,0.0,2.0,3.0,0.0,5000,7.68,0,0.14,0.0,4
24,70000,0.0,8.0,3.0,0.0,7125,6.92,0,0.1,0.0,2
21,90000,1.0,6.0,2.0,0.0,12000,6.03,0,0.13,0.0,3
26,80500,2.0,3.0,3.0,3.0,24000,17.58,0,0.3,1.0,3
33,33000,2.0,3.0,1.0,1.0,4000,12.69,0,0.12,0.0,8
37,45000,0.0,1.0,2.0,0.0,7200,9.63,0,0.16,0.0,14
21,27600,0.0,4.0,1.0,0.0,7500,6.76,0,0.27,0.0,4
22,41717,1.0,5.0,3.0,1.0,20000,11.12,0,0.48,0.0,4
25,42000,0.0,4.0,1.0,0.0,1925,6.17,0,0.05,0.0,4
24,75000,2.0,4.0,3.0,1.0,19000,11.99,0,0.25,0.0,3
42,78000,2.0,4.0,2.0,2.0,8000,10.78,0,0.1,1.0,13
25,46500,0.0,1.0,1.0,1.0,6000,8.88,0,0.13,0.0,2
41,87000,2.0,4.0,0.0,3.0,9000,16.0,0,0.1,0.0,12
22,28800,0.0,2.0,5.0,2.0,4000,13.48,0,0.14,0.0,2
22,45000,0.0,0.0,3.0,1.0,9000,11.48,0,0.2,0.0,4
22,45000,0.0,6.0,2.0,2.0,9425,13.49,0,0.21,1.0,2
22,70000,0.0,5.0,0.0,0.0,13600,7.29,0,0.19,0.0,4
22,72000,0.0,6.0,3.0,4.0,15000,17.19,0,0.21,0.0,2
21,50700,0.0,5.0,3.0,1.0,7950,10.99,0,0.16,0.0,3
29,81900,2.0,13.0,3.0,0.0,8000,7.66,0,0.1,0.0,10
24,65004,0.0,0.0,4.0,1.0,3200,9.99,0,0.05,0.0,4
23,84000,2.0,4.0,5.0,0.0,7000,6.92,0,0.08,0.0,2
25,147750,0.0,3.0,4.0,1.0,5750,9.99,0,0.04,0.0,4
22,20000,0.0,1.0,1.0,1.0,4000,11.89,0,0.2,0.0,3
34,84000,0.0,3.0,0.0,0.0,9000,5.79,0,0.11,0.0,10
28,60000,1.0,7.0,2.0,0.0,12000,7.51,0,0.2,0.0,5
23,40308,2.0,1.0,1.0,0.0,5000,7.68,0,0.12,0.0,4
22,32400,0.0,3.0,3.0,3.0,2400,16.77,0,0.07,1.0,3
26,52000,0.0,10.0,4.0,4.0,6000,15.68,0,0.12,0.0,3
25,48000,0.0,0.0,1.0,2.0,3000,13.47,0,0.06,1.0,4
27,123000,2.0,0.0,3.0,2.0,13225,16.11,0,0.11,1.0,7
21,102000,0.0,5.0,1.0,3.0,10000,,0,0.1,1.0,3
29,51000,2.0,8.0,0.0,1.0,25000,11.49,0,0.49,0.0,10
25,31000,2.0,4.0,3.0,1.0,10000,10.38,0,0.32,0.0,4
24,55000,0.0,0.0,5.0,1.0,3500,8.88,0,0.06,0.0,4
23,22944,0.0,7.0,1.0,1.0,5000,11.11,0,0.22,0.0,3
29,62000,2.0,6.0,3.0,0.0,12000,7.51,0,0.19,0.0,8
27,72000,0.0,4.0,4.0,1.0,20000,9.25,0,0.28,0.0,10
25,38000,0.0,3.0,3.0,0.0,6400,7.88,0,0.17,0.0,3
23,24091,2.0,5.0,0.0,2.0,3500,12.99,0,0.15,1.0,2
23,34188,1.0,,3.0,0.0,3200,7.14,0,0.09,0.0,3
33,35000,2.0,4.0,5.0,0.0,6000,,0,0.17,0.0,9
22,72000,2.0,6.0,0.0,0.0,10800,6.91,0,0.15,0.0,3
22,24600,1.0,1.0,0.0,1.0,4750,10.0,0,0.19,0.0,4
22,62000,0.0,6.0,2.0,0.0,12500,7.29,0,0.2,0.0,2
48,140000,2.0,4.0,1.0,1.0,18000,9.99,0,0.13,0.0,12
32,45000,2.0,6.0,2.0,0.0,6400,7.49,0,0.14,0.0,9
22,45000,0.0,3.0,2.0,0.0,5800,7.88,0,0.13,0.0,3
23,45000,0.0,2.0,0.0,1.0,11200,10.59,0,0.25,0.0,4
27,42000,2.0,0.0,0.0,2.0,8000,13.61,0,0.19,1.0,9
30,42000,0.0,0.0,2.0,0.0,8450,8.59,0,0.2,0.0,7
29,160000,2.0,8.0,1.0,0.0,7000,,0,0.04,0.0,8
21,40000,0.0,3.0,3.0,1.0,5000,9.25,0,0.13,0.0,4
30,58000,2.0,2.0,4.0,2.0,9000,13.23,0,0.16,0.0,6
27,50000,1.0,5.0,0.0,0.0,5275,,0,0.11,0.0,5
25,35000,1.0,2.0,2.0,0.0,6400,,0,0.18,0.0,2
30,65000,0.0,11.0,0.0,3.0,12800,15.2,0,0.2,0.0,6
26,120000,0.0,10.0,3.0,4.0,14000,,0,0.12,1.0,4
28,50000,2.0,1.0,0.0,0.0,8000,5.99,0,0.16,0.0,6
22,60000,0.0,6.0,0.0,1.0,5600,10.65,0,0.09,0.0,4
24,42000,0.0,4.0,0.0,2.0,10600,13.16,0,0.25,1.0,4
41,35100,2.0,3.0,1.0,0.0,4650,7.88,0,0.13,0.0,17
26,31200,0.0,0.0,2.0,1.0,2900,9.91,0,0.09,0.0,2
30,51996,2.0,5.0,0.0,0.0,3200,6.99,0,0.06,0.0,5
29,12480,0.0,,1.0,0.0,1000,8.9,0,0.08,0.0,9
22,160000,0.0,0.0,3.0,0.0,10000,8.94,0,0.06,0.0,3
27,60000,2.0,3.0,4.0,1.0,10000,12.53,0,0.17,0.0,10
29,55000,2.0,3.0,3.0,0.0,6400,7.88,0,0.12,0.0,9
21,30000,2.0,0.0,1.0,1.0,2400,11.71,0,0.08,0.0,3
22,60000,2.0,2.0,0.0,0.0,5200,5.99,0,0.09,0.0,4
22,38117,2.0,0.0,0.0,1.0,13500,11.83,0,0.35,0.0,4
22,88512,2.0,6.0,1.0,0.0,3000,5.79,0,0.03,0.0,2
27,32890,0.0,5.0,1.0,1.0,10000,10.95,0,0.3,0.0,5
26,127000,2.0,10.0,1.0,0.0,6000,5.42,0,0.05,0.0,3
21,35000,2.0,5.0,1.0,1.0,1500,9.63,0,0.04,0.0,2
26,66000,2.0,5.0,2.0,1.0,15000,9.88,0,0.23,0.0,4
30,70000,0.0,2.0,2.0,2.0,8000,13.11,0,0.11,1.0,6
30,66996,0.0,0.0,1.0,2.0,14000,12.84,0,0.21,0.0,8
30,45000,2.0,4.0,5.0,1.0,4450,10.37,0,0.1,0.0,6
45,43000,2.0,6.0,3.0,2.0,3600,13.49,0,0.08,0.0,15
25,36852,0.0,1.0,1.0,1.0,6000,12.42,0,0.16,0.0,2
22,47000,2.0,3.0,2.0,0.0,15000,7.66,0,0.32,0.0,2
23,50952,0.0,0.0,1.0,2.0,4000,11.54,0,0.08,1.0,4
27,31200,1.0,,1.0,1.0,6000,11.71,0,0.19,0.0,6
23,39996,0.0,7.0,0.0,1.0,2000,,0,0.05,0.0,2
27,36000,2.0,7.0,0.0,1.0,6000,10.25,0,0.17,0.0,10
38,65000,2.0,6.0,2.0,2.0,11500,13.92,0,0.18,0.0,16
46,55000,2.0,3.0,3.0,1.0,15000,10.37,0,0.27,0.0,11
26,69600,2.0,3.0,3.0,2.0,5000,11.66,0,0.07,0.0,4
23,39996,0.0,8.0,2.0,1.0,10000,,0,0.25,0.0,2
29,130000,2.0,13.0,3.0,0.0,17500,8.94,0,0.13,0.0,9
24,130000,2.0,8.0,1.0,0.0,18500,,0,0.14,0.0,2
25,32000,2.0,3.0,0.0,1.0,15000,11.11,0,0.47,0.0,4
39,11820,0.0,,2.0,1.0,1500,11.11,0,0.13,0.0,11
24,45000,1.0,4.0,3.0,0.0,11000,7.49,0,0.24,0.0,2
27,45000,0.0,4.0,2.0,2.0,7500,15.27,0,0.17,0.0,8
34,120000,2.0,0.0,4.0,5.0,25000,15.83,0,0.21,1.0,8
31,34000,0.0,3.0,5.0,0.0,5000,5.42,0,0.15,0.0,7
26,48000,2.0,0.0,5.0,2.0,12000,,0,0.25,0.0,3
40,39500,1.0,0.0,0.0,0.0,10000,7.29,0,0.25,0.0,11
31,115000,2.0,15.0,2.0,1.0,10000,12.42,0,0.09,0.0,6
30,65000,0.0,1.0,0.0,1.0,12000,11.49,0,0.18,0.0,7
30,38000,0.0,3.0,0.0,3.0,8875,16.89,0,0.23,0.0,5
23,90096,2.0,0.0,1.0,2.0,10150,11.97,0,0.11,0.0,3
28,69000,2.0,2.0,1.0,0.0,10000,8.94,0,0.14,0.0,8
34,35100,2.0,16.0,0.0,2.0,9000,13.47,0,0.26,0.0,10
31,95000,2.0,,4.0,0.0,5000,6.03,0,0.05,0.0,5
25,52000,0.0,1.0,3.0,0.0,10000,5.79,0,0.19,0.0,3
23,55000,0.0,1.0,2.0,0.0,8000,5.42,0,0.15,0.0,4
33,92000,2.0,8.0,1.0,2.0,20000,13.06,0,0.22,0.0,10
31,92000,0.0,3.0,0.0,3.0,17000,14.54,0,0.18,1.0,10
23,36000,0.0,5.0,2.0,1.0,10000,9.99,0,0.28,0.0,4
26,52500,0.0,0.0,5.0,1.0,5700,11.12,0,0.11,0.0,2
30,50000,0.0,3.0,0.0,2.0,10000,13.22,0,0.2,0.0,7
41,110000,2.0,7.0,3.0,1.0,30000,9.91,0,0.27,0.0,17
26,35000,2.0,10.0,4.0,1.0,2500,9.25,0,0.07,0.0,3
28,52000,0.0,2.0,0.0,1.0,10000,12.69,0,0.19,0.0,7
22,60000,0.0,0.0,3.0,0.0,5500,7.88,0,0.09,0.0,3
27,240000,2.0,1.0,1.0,0.0,35000,7.9,0,0.15,0.0,7
24,45000,3.0,8.0,2.0,0.0,7500,8.32,0,0.17,0.0,3
25,32400,0.0,6.0,2.0,1.0,4000,10.08,0,0.12,0.0,2
27,24000,0.0,2.0,3.0,2.0,5000,14.72,0,0.21,0.0,10
30,90000,0.0,14.0,2.0,0.0,18000,8.94,0,0.2,0.0,8
27,42000,0.0,1.0,0.0,1.0,5000,10.99,0,0.12,0.0,10
34,70000,1.0,0.0,4.0,1.0,10000,10.99,0,0.14,0.0,9
26,104000,0.0,3.0,0.0,1.0,12000,12.21,0,0.12,0.0,3
24,90000,2.0,8.0,3.0,0.0,6000,5.79,0,0.07,0.0,4
34,20400,2.0,6.0,2.0,2.0,3300,13.06,0,0.16,1.0,10
27,57600,1.0,,3.0,2.0,3000,12.99,0,0.05,1.0,10
26,70000,2.0,6.0,4.0,0.0,4000,8.49,0,0.06,0.0,2
26,33800,2.0,9.0,3.0,0.0,14400,7.88,0,0.43,0.0,3
29,120000,2.0,7.0,5.0,1.0,20000,12.42,0,0.17,0.0,6
26,52000,2.0,6.0,0.0,1.0,3300,10.99,0,0.06,0.0,2
26,42000,2.0,0.0,3.0,1.0,4500,11.48,0,0.11,0.0,3
23,58000,3.0,0.0,3.0,1.0,16000,12.21,0,0.28,0.0,4
30,44000,2.0,14.0,4.0,0.0,11000,8.0,0,0.25,0.0,5
27,44200,2.0,11.0,2.0,2.0,11500,15.27,0,0.26,1.0,10
24,26000,0.0,8.0,2.0,0.0,6250,6.91,0,0.24,0.0,4
21,36450,0.0,0.0,1.0,0.0,6000,8.63,0,0.16,0.0,3
29,200000,2.0,13.0,3.0,1.0,10000,12.69,0,0.05,0.0,9
27,66000,2.0,0.0,1.0,0.0,9250,8.59,0,0.14,0.0,9
24,80000,2.0,8.0,3.0,2.0,12000,13.99,0,0.15,1.0,3
42,125000,2.0,5.0,2.0,0.0,35000,7.9,0,0.28,0.0,12
22,48000,2.0,6.0,1.0,0.0,9925,9.63,0,0.21,0.0,3
24,47000,2.0,1.0,5.0,1.0,8500,,0,0.18,0.0,3
34,75000,0.0,4.0,5.0,1.0,14000,12.69,0,0.19,0.0,7
26,75000,2.0,4.0,1.0,0.0,12000,6.92,0,0.16,0.0,4
33,87000,2.0,17.0,3.0,4.0,9000,17.93,0,0.1,1.0,7
23,22790,0.0,7.0,3.0,0.0,2400,8.94,0,0.11,0.0,4
27,51298,0.0,11.0,3.0,1.0,1000,10.37,0,0.02,0.0,9
22,55000,1.0,,0.0,0.0,1275,6.91,0,0.02,0.0,4
27,68400,1.0,0.0,1.0,2.0,5000,12.99,0,0.07,0.0,8
43,90000,0.0,9.0,2.0,2.0,18000,13.11,0,0.2,0.0,12
36,145000,2.0,4.0,5.0,1.0,5000,9.62,0,0.03,0.0,12
22,22000,0.0,6.0,2.0,2.0,4350,11.54,0,0.2,0.0,3
31,49000,0.0,8.0,5.0,1.0,7000,12.69,0,0.14,0.0,6
28,112000,2.0,9.0,4.0,1.0,15000,11.12,0,0.13,0.0,7
22,80000,2.0,0.0,5.0,0.0,10000,8.32,0,0.13,0.0,2
39,55000,0.0,2.0,1.0,2.0,6000,12.99,0,0.11,0.0,13
32,54000,2.0,6.0,1.0,0.0,4800,,0,0.09,0.0,7
29,126000,2.0,11.0,4.0,0.0,15000,7.88,0,0.12,0.0,8
24,56000,2.0,5.0,3.0,0.0,13000,8.94,0,0.23,0.0,3
24,63000,2.0,0.0,3.0,1.0,6000,9.91,0,0.1,0.0,4
27,43680,2.0,3.0,5.0,1.0,7000,10.65,0,0.16,0.0,10
28,57248,2.0,1.0,1.0,0.0,9000,6.92,0,0.16,0.0,7
33,100000,2.0,16.0,2.0,1.0,15000,11.71,0,0.15,0.0,9
23,44004,0.0,3.0,1.0,3.0,2400,14.09,0,0.05,1.0,4
36,54000,2.0,5.0,2.0,0.0,5000,,0,0.09,0.0,16
22,73000,2.0,6.0,2.0,1.0,3000,,0,0.04,0.0,4
28,55000,0.0,10.0,1.0,1.0,13000,10.99,0,0.24,0.0,8
29,48000,0.0,13.0,3.0,0.0,10000,7.51,0,0.21,0.0,10
23,68400,0.0,7.0,1.0,2.0,7200,14.72,0,0.11,0.0,2
39,68000,2.0,1.0,0.0,2.0,16000,13.49,0,0.24,1.0,13
34,67014,2.0,18.0,3.0,2.0,16000,13.22,0,0.24,0.0,8
33,35000,0.0,2.0,5.0,2.0,10000,13.48,0,0.29,1.0,10
37,22000,0.0,2.0,2.0,1.0,4000,10.0,0,0.18,0.0,17
36,150000,2.0,5.0,1.0,0.0,7000,7.29,0,0.05,0.0,15
24,75000,2.0,8.0,5.0,0.0,7000,7.9,0,0.09,0.0,4
26,107496,2.0,9.0,5.0,1.0,20000,12.69,0,0.19,0.0,4
34,26000,1.0,0.0,2.0,0.0,3000,8.49,0,0.12,0.0,9
30,57600,0.0,5.0,0.0,0.0,8500,,0,0.15,0.0,5
28,200000,0.0,1.0,2.0,1.0,24250,12.53,0,0.12,0.0,5
23,37700,2.0,4.0,1.0,3.0,8000,15.62,0,0.21,1.0,3
23,22000,0.0,0.0,3.0,0.0,2500,7.51,0,0.11,0.0,2
26,31200,2.0,4.0,4.0,0.0,8400,7.51,0,0.27,0.0,3
25,35000,0.0,3.0,2.0,1.0,5000,10.36,0,0.14,0.0,3
37,42000,0.0,3.0,3.0,0.0,3000,7.51,0,0.07,0.0,13
21,15000,0.0,4.0,3.0,3.0,2200,,0,0.15,0.0,4
21,118000,1.0,5.0,3.0,0.0,14000,7.88,0,0.12,0.0,3
21,18000,0.0,,2.0,2.0,2400,14.72,0,0.13,0.0,3
36,75996,0.0,6.0,2.0,0.0,16000,8.94,0,0.21,0.0,12
25,53000,0.0,5.0,1.0,2.0,15000,14.27,0,0.28,1.0,2
23,101000,2.0,7.0,0.0,4.0,20000,17.43,0,0.2,1.0,3
27,49500,0.0,6.0,0.0,2.0,6000,11.22,0,0.12,0.0,8
33,110004,2.0,15.0,2.0,1.0,12000,,0,0.11,0.0,7
29,98850,0.0,6.0,5.0,0.0,12500,,0,0.13,0.0,10
23,49000,2.0,6.0,5.0,0.0,9600,5.42,0,0.2,0.0,3
33,74400,0.0,15.0,3.0,2.0,3600,15.27,0,0.05,0.0,9
26,57000,0.0,2.0,3.0,0.0,10000,7.9,0,0.18,0.0,4
24,38000,0.0,2.0,1.0,2.0,3000,13.06,0,0.08,0.0,4
26,61000,0.0,1.0,2.0,0.0,2000,7.9,0,0.03,0.0,3
29,89000,0.0,2.0,0.0,0.0,7200,,0,0.08,0.0,10
23,46450,2.0,6.0,1.0,0.0,10000,5.42,0,0.22,0.0,2
22,40000,2.0,3.0,5.0,1.0,7500,11.49,0,0.19,0.0,3
27,62000,2.0,1.0,4.0,1.0,3275,9.33,0,0.05,0.0,8
30,57000,2.0,2.0,3.0,0.0,6000,7.51,0,0.11,0.0,8
24,60000,2.0,8.0,1.0,0.0,10000,6.03,0,0.17,0.0,3
29,72000,2.0,9.0,4.0,0.0,1000,7.68,0,0.01,0.0,6
23,58500,2.0,6.0,2.0,0.0,4000,8.0,0,0.07,0.0,2
25,49029,0.0,8.0,2.0,1.0,2000,11.99,0,0.04,0.0,2
22,97000,2.0,6.0,1.0,0.0,12975,6.91,0,0.13,0.0,4
44,27000,0.0,5.0,1.0,0.0,1700,6.99,0,0.06,0.0,15
22,78000,0.0,0.0,3.0,1.0,6925,9.62,0,0.09,0.0,4
24,52000,2.0,8.0,3.0,1.0,8400,10.99,0,0.16,0.0,4
34,80000,0.0,2.0,0.0,1.0,2000,10.36,0,0.03,0.0,7
22,31224,0.0,0.0,2.0,0.0,6400,9.32,0,0.2,0.0,4
27,37404,1.0,,4.0,0.0,6000,5.42,0,0.16,0.0,6
31,85000,0.0,6.0,2.0,1.0,22000,11.58,0,0.26,0.0,5
23,52000,0.0,1.0,0.0,0.0,5000,7.49,0,0.1,0.0,3
22,80000,0.0,1.0,0.0,1.0,14400,11.71,0,0.18,0.0,2
24,82632,0.0,0.0,1.0,1.0,10000,12.21,0,0.12,0.0,4
24,72000,2.0,3.0,0.0,2.0,20000,13.57,0,0.28,0.0,3
34,25000,0.0,0.0,3.0,1.0,5325,10.99,0,0.21,0.0,7
24,60000,2.0,0.0,5.0,1.0,8500,10.59,0,0.14,0.0,4
32,93000,2.0,16.0,3.0,1.0,21000,10.74,0,0.23,0.0,10
27,60000,0.0,8.0,2.0,0.0,7000,6.99,0,0.12,0.0,8
23,52692,0.0,4.0,1.0,2.0,3500,12.23,0,0.07,1.0,4
29,60000,2.0,2.0,4.0,0.0,1500,6.03,0,0.03,0.0,9
26,210000,0.0,4.0,0.0,2.0,15000,12.99,0,0.07,0.0,4
30,37000,0.0,2.0,3.0,0.0,10000,7.88,0,0.27,0.0,6
40,58500,0.0,3.0,1.0,0.0,5000,7.49,0,0.09,0.0,11
29,120000,2.0,10.0,4.0,0.0,4700,7.14,0,0.04,0.0,9
23,50000,0.0,7.0,1.0,1.0,5000,10.59,0,0.1,0.0,2
24,40000,0.0,0.0,3.0,1.0,3500,,0,0.09,0.0,2
28,51000,2.0,12.0,3.0,0.0,8000,7.51,0,0.16,0.0,5
25,150000,2.0,9.0,1.0,0.0,8200,5.79,0,0.05,0.0,3
24,135000,2.0,3.0,3.0,1.0,21000,10.38,0,0.16,0.0,4
30,51372,0.0,,4.0,0.0,4500,6.39,0,0.09,0.0,7
24,50000,2.0,4.0,4.0,0.0,6000,9.63,0,0.12,0.0,3
40,85000,2.0,1.0,1.0,2.0,10000,12.87,0,0.12,0.0,11
34,65000,2.0,3.0,1.0,4.0,10000,,0,0.15,0.0,8
34,27000,0.0,3.0,3.0,1.0,2525,12.21,0,0.09,0.0,7
26,88900,2.0,9.0,2.0,2.0,19200,14.65,0,0.22,0.0,4
22,42000,2.0,5.0,3.0,0.0,5000,6.99,0,0.12,0.0,4
21,160000,3.0,5.0,1.0,0.0,6000,8.0,0,0.04,0.0,4
23,34482,0.0,7.0,0.0,1.0,7000,10.99,0,0.2,0.0,4
31,62000,2.0,4.0,3.0,0.0,6550,5.79,0,0.11,0.0,5
23,51000,0.0,3.0,1.0,2.0,12000,12.99,0,0.24,0.0,3
30,90000,2.0,5.0,0.0,1.0,7500,10.71,0,0.08,0.0,5
35,130000,0.0,17.0,1.0,1.0,12000,10.75,0,0.09,0.0,6
29,24000,1.0,11.0,3.0,0.0,10000,5.79,0,0.42,0.0,7
24,73000,0.0,1.0,5.0,1.0,5000,9.01,0,0.07,0.0,2
25,370000,2.0,5.0,5.0,2.0,15000,12.99,0,0.04,1.0,2
48,30000,2.0,21.0,3.0,1.0,2100,12.42,0,0.07,0.0,16
39,35000,1.0,2.0,0.0,0.0,6800,8.49,0,0.19,0.0,15
40,110000,0.0,0.0,1.0,1.0,20000,10.38,0,0.18,0.0,16
23,26880,0.0,6.0,5.0,2.0,3000,12.23,0,0.11,1.0,2
33,115000,2.0,6.0,2.0,2.0,10500,13.49,0,0.09,0.0,9
23,88000,0.0,1.0,3.0,1.0,5000,10.99,0,0.06,0.0,4
35,90000,0.0,3.0,5.0,1.0,11000,11.99,0,0.12,0.0,10
32,56784,1.0,3.0,2.0,3.0,12000,14.96,0,0.21,1.0,5
34,160000,2.0,9.0,5.0,1.0,7500,,0,0.05,0.0,10
22,56000,0.0,0.0,5.0,1.0,7000,11.36,0,0.13,0.0,2
23,31200,1.0,7.0,1.0,1.0,6000,10.37,0,0.19,0.0,3
23,32000,1.0,7.0,1.0,2.0,3500,15.27,0,0.11,0.0,3
29,33996,0.0,13.0,1.0,3.0,6000,14.09,0,0.18,0.0,7
22,38000,0.0,2.0,1.0,2.0,6000,13.57,0,0.16,1.0,4
27,107000,2.0,2.0,1.0,0.0,10800,9.63,0,0.1,0.0,5
25,40000,0.0,3.0,2.0,1.0,2500,9.99,0,0.06,0.0,3
25,109000,2.0,5.0,5.0,1.0,15000,10.25,0,0.14,0.0,3
33,110000,0.0,0.0,3.0,0.0,10000,9.32,0,0.09,0.0,6
28,36000,0.0,8.0,0.0,1.0,5600,11.11,0,0.16,0.0,5
24,90000,2.0,7.0,1.0,1.0,35000,10.65,0,0.39,0.0,3
25,45000,2.0,3.0,1.0,1.0,6000,11.83,0,0.13,0.0,2
28,43000,0.0,12.0,2.0,0.0,7000,,0,0.16,0.0,8
23,50000,0.0,5.0,1.0,1.0,10000,9.63,0,0.2,0.0,3
27,27180,0.0,,5.0,0.0,4800,7.14,0,0.18,0.0,5
25,97000,0.0,0.0,3.0,0.0,6600,,0,0.07,0.0,2
25,60000,2.0,3.0,1.0,1.0,10000,10.36,0,0.17,0.0,4
38,123600,2.0,16.0,1.0,0.0,12000,6.92,0,0.1,0.0,14
26,46000,0.0,0.0,5.0,1.0,2400,9.91,0,0.05,0.0,4
39,55600,0.0,0.0,4.0,2.0,11500,13.22,0,0.21,0.0,11
29,110000,2.0,11.0,3.0,1.0,12000,10.37,0,0.11,0.0,10
29,45000,0.0,4.0,1.0,0.0,8700,7.88,0,0.19,0.0,9
24,60000,2.0,,2.0,0.0,5000,7.14,0,0.08,0.0,2
38,94000,0.0,3.0,0.0,3.0,5000,15.33,0,0.05,1.0,16
25,31416,0.0,5.0,0.0,2.0,8000,12.61,0,0.25,1.0,4
25,83400,2.0,2.0,5.0,2.0,10000,13.11,0,0.12,0.0,3
35,108717,2.0,9.0,5.0,0.0,16000,6.99,0,0.15,0.0,5
24,38000,0.0,8.0,0.0,2.0,6500,11.34,0,0.17,1.0,3
24,52728,0.0,4.0,1.0,0.0,5000,7.74,0,0.09,0.0,4
23,55000,2.0,0.0,0.0,0.0,2000,,0,0.04,0.0,2
36,120000,2.0,5.0,4.0,1.0,25000,10.99,0,0.21,0.0,11
25,60000,2.0,5.0,3.0,3.0,3000,14.59,0,0.05,1.0,4
33,68000,2.0,9.0,1.0,1.0,2100,12.53,0,0.03,0.0,9
22,70000,0.0,2.0,5.0,1.0,18750,10.38,0,0.27,0.0,2
25,49000,1.0,6.0,0.0,2.0,3000,,0,0.06,0.0,4
21,41000,2.0,4.0,5.0,0.0,7000,6.03,0,0.17,0.0,3
25,60000,0.0,9.0,5.0,0.0,9600,7.9,0,0.16,0.0,2
37,74400,1.0,21.0,3.0,0.0,7500,7.05,0,0.1,0.0,11
22,36000,2.0,0.0,1.0,1.0,12375,,0,0.34,0.0,3
25,58020,0.0,9.0,0.0,0.0,2000,6.91,0,0.03,0.0,4
26,130000,2.0,8.0,0.0,0.0,10000,6.03,0,0.08,0.0,2
29,100000,0.0,0.0,0.0,2.0,20000,13.98,0,0.2,1.0,6
24,52000,2.0,8.0,0.0,0.0,5000,8.32,0,0.1,0.0,2
25,88500,0.0,3.0,5.0,2.0,7200,13.47,0,0.08,0.0,3
32,40000,0.0,1.0,2.0,2.0,4000,13.49,0,0.1,1.0,8
24,72400,2.0,4.0,0.0,4.0,25000,17.99,0,0.35,1.0,2
37,96996,2.0,21.0,0.0,0.0,13000,,0,0.13,0.0,13
23,36000,2.0,7.0,0.0,0.0,7200,5.42,0,0.2,0.0,2
29,90000,2.0,8.0,5.0,0.0,14000,7.9,0,0.16,0.0,9
25,44000,2.0,1.0,3.0,2.0,10000,12.87,0,0.23,1.0,2
28,78000,0.0,5.0,3.0,1.0,12000,10.62,0,0.15,0.0,10
